,Year,X,Y
1498,2010,3,83
1499,2010,4,83
1500,2010,5,83
1501,2010,6,83
1502,2010,7,83
1503,2010,8,83
1504,2010,9,83
1505,2010,10,83
1506,2010,11,83
1507,2010,12,83
1508,2010,13,83
1509,2010,14,83
1510,2010,15,83
1511,2010,16,83
1512,2010,17,83
1513,2010,18,83
1514,2010,19,83
1515,2010,20,83
1516,2010,21,83
1517,2010,22,83
1518,2010,23,83
1519,2010,24,83
1520,2010,25,83
1521,2010,26,83
1522,2010,27,83
1523,2010,28,83
1524,2010,29,83
1525,2010,30,83
1526,2010,31,83
1527,2010,32,83
1528,2010,33,83
1529,2010,34,83
1530,2010,35,83
1531,2010,36,83
1532,2010,37,83
1533,2010,38,83
1534,2010,39,83
1535,2010,40,83
1536,2010,41,83
1537,2010,42,83
1538,2010,43,83
1539,2010,44,83
1540,2010,45,83
1541,2010,46,83
1542,2010,47,83
1543,2010,48,83
1544,2010,49,83
1545,2010,50,83
1546,2010,51,83
1547,2010,52,83
1548,2010,53,83
1549,2010,54,83
1550,2010,55,83
1551,2010,56,83
1552,2010,57,83
1553,2010,58,83
1554,2010,59,83
1555,2010,60,83
1556,2010,61,83
1557,2010,62,83
1558,2010,63,83
1559,2010,64,83
1560,2010,0,82
1561,2010,1,82
1562,2010,2,82
1563,2010,3,82
1564,2010,4,82
1565,2010,5,82
1566,2010,6,82
1567,2010,7,82
1568,2010,8,82
1569,2010,9,82
1570,2010,10,82
1571,2010,11,82
1572,2010,12,82
1573,2010,13,82
1574,2010,14,82
1575,2010,15,82
1576,2010,16,82
1577,2010,17,82
1578,2010,18,82
1579,2010,19,82
1580,2010,20,82
1581,2010,21,82
1582,2010,22,82
1583,2010,23,82
1584,2010,24,82
1585,2010,25,82
1586,2010,26,82
1587,2010,27,82
1588,2010,28,82
1589,2010,29,82
1590,2010,30,82
1591,2010,31,82
1592,2010,32,82
1593,2010,33,82
1594,2010,34,82
1595,2010,35,82
1596,2010,36,82
1597,2010,37,82
1598,2010,38,82
1599,2010,39,82
1600,2010,40,82
1601,2010,41,82
1602,2010,42,82
1603,2010,43,82
1604,2010,44,82
1605,2010,45,82
1606,2010,46,82
1607,2010,47,82
1608,2010,48,82
1609,2010,49,82
1610,2010,50,82
1611,2010,51,82
1612,2010,52,82
1613,2010,53,82
1614,2010,54,82
1615,2010,55,82
1616,2010,56,82
1617,2010,57,82
1618,2010,58,82
1619,2010,59,82
1620,2010,60,82
1621,2010,61,82
1622,2010,62,82
1623,2010,63,82
1624,2010,64,82
1625,2010,0,81
1626,2010,1,81
1627,2010,2,81
1628,2010,3,81
1629,2010,4,81
1630,2010,5,81
1631,2010,6,81
1632,2010,7,81
1633,2010,8,81
1634,2010,9,81
1635,2010,10,81
1636,2010,11,81
1637,2010,12,81
1638,2010,13,81
1639,2010,14,81
1640,2010,15,81
1641,2010,16,81
1642,2010,17,81
1643,2010,18,81
1644,2010,19,81
1645,2010,20,81
1646,2010,21,81
1647,2010,22,81
1648,2010,23,81
1649,2010,24,81
1650,2010,25,81
1651,2010,26,81
1652,2010,27,81
1653,2010,28,81
1654,2010,29,81
1655,2010,30,81
1656,2010,31,81
1657,2010,32,81
1658,2010,33,81
1659,2010,34,81
1660,2010,35,81
1661,2010,36,81
1662,2010,37,81
1663,2010,38,81
1664,2010,39,81
1665,2010,40,81
1666,2010,41,81
1667,2010,42,81
1668,2010,43,81
1669,2010,44,81
1670,2010,45,81
1671,2010,46,81
1672,2010,47,81
1673,2010,48,81
1674,2010,49,81
1675,2010,50,81
1676,2010,51,81
1677,2010,52,81
1678,2010,53,81
1679,2010,54,81
1680,2010,55,81
1681,2010,56,81
1682,2010,57,81
1683,2010,58,81
1684,2010,59,81
1685,2010,60,81
1686,2010,61,81
1687,2010,62,81
1688,2010,63,81
1689,2010,64,81
1690,2010,0,80
1691,2010,1,80
1692,2010,2,80
1693,2010,3,80
1694,2010,4,80
1695,2010,5,80
1696,2010,6,80
1697,2010,7,80
1698,2010,8,80
1699,2010,9,80
1700,2010,10,80
1701,2010,11,80
1702,2010,12,80
1703,2010,13,80
1704,2010,14,80
1705,2010,15,80
1706,2011,16,80
1707,2011,17,80
1708,2011,18,80
1709,2011,19,80
1710,2011,20,80
1711,2011,21,80
1712,2011,22,80
1713,2011,23,80
1714,2011,24,80
1715,2011,25,80
1716,2011,26,80
1717,2011,27,80
1718,2011,28,80
1719,2011,29,80
1720,2011,30,80
1721,2011,31,80
1722,2011,32,80
1723,2011,33,80
1724,2011,34,80
1725,2011,35,80
1726,2011,36,80
1727,2011,37,80
1728,2011,38,80
1729,2011,39,80
1730,2011,40,80
1731,2011,41,80
1732,2011,42,80
1733,2011,43,80
1734,2011,44,80
1735,2011,45,80
1736,2011,46,80
1737,2011,47,80
1738,2011,48,80
1739,2011,49,80
1740,2011,50,80
1741,2011,51,80
1742,2011,52,80
1743,2011,53,80
1744,2011,54,80
1745,2011,55,80
1746,2011,56,80
1747,2011,57,80
1748,2011,58,80
1749,2011,59,80
1750,2011,60,80
1751,2011,61,80
1752,2011,62,80
1753,2011,63,80
1754,2011,64,80
1755,2011,0,79
1756,2011,1,79
1757,2011,2,79
1758,2011,3,79
1759,2011,4,79
1760,2011,5,79
1761,2011,6,79
1762,2011,7,79
1763,2011,8,79
1764,2011,9,79
1765,2011,10,79
1766,2011,11,79
1767,2011,12,79
1768,2011,13,79
1769,2011,14,79
1770,2011,15,79
1771,2011,16,79
1772,2011,17,79
1773,2011,18,79
1774,2011,19,79
1775,2011,20,79
1776,2011,21,79
1777,2011,22,79
1778,2011,23,79
1779,2011,24,79
1780,2011,25,79
1781,2011,26,79
1782,2011,27,79
1783,2011,28,79
1784,2011,29,79
1785,2011,30,79
1786,2011,31,79
1787,2011,32,79
1788,2011,33,79
1789,2011,34,79
1790,2011,35,79
1791,2011,36,79
1792,2011,37,79
1793,2011,38,79
1794,2011,39,79
1795,2011,40,79
1796,2011,41,79
1797,2011,42,79
1798,2011,43,79
1799,2011,44,79
1800,2011,45,79
1801,2011,46,79
1802,2011,47,79
1803,2011,48,79
1804,2011,49,79
1805,2011,50,79
1806,2011,51,79
1807,2011,52,79
1808,2011,53,79
1809,2011,54,79
1810,2011,55,79
1811,2011,56,79
1812,2011,57,79
1813,2011,58,79
1814,2011,59,79
1815,2011,60,79
1816,2011,61,79
1817,2011,62,79
1818,2011,63,79
1819,2011,64,79
1820,2011,0,78
1821,2011,1,78
1822,2011,2,78
1823,2011,3,78
1824,2011,4,78
1825,2011,5,78
1826,2011,6,78
1827,2011,7,78
1828,2011,8,78
1829,2011,9,78
1830,2011,10,78
1831,2011,11,78
1832,2011,12,78
1833,2011,13,78
1834,2011,14,78
1835,2011,15,78
1836,2011,16,78
1837,2011,17,78
1838,2011,18,78
1839,2011,19,78
1840,2011,20,78
1841,2011,21,78
1842,2011,22,78
1843,2011,23,78
1844,2011,24,78
1845,2011,25,78
1846,2011,26,78
1847,2011,27,78
1848,2011,28,78
1849,2011,29,78
1850,2011,30,78
1851,2011,31,78
1852,2011,32,78
1853,2011,33,78
1854,2011,34,78
1855,2011,35,78
1856,2011,36,78
1857,2011,37,78
1858,2011,38,78
1859,2011,39,78
1860,2011,40,78
1861,2011,41,78
1862,2011,42,78
1863,2011,43,78
1864,2011,44,78
1865,2011,45,78
1866,2011,46,78
1867,2011,47,78
1868,2011,48,78
1869,2011,49,78
1870,2011,50,78
1871,2011,51,78
1872,2011,52,78
1873,2011,53,78
1874,2011,54,78
1875,2011,55,78
1876,2011,56,78
1877,2011,57,78
1878,2011,58,78
1879,2011,59,78
1880,2011,60,78
1881,2011,61,78
1882,2011,62,78
1883,2011,63,78
1884,2011,64,78
1885,2011,0,77
1886,2011,1,77
1887,2011,2,77
1888,2011,3,77
1889,2011,4,77
1890,2011,5,77
1891,2011,6,77
1892,2011,7,77
1893,2011,8,77
1894,2011,9,77
1895,2011,10,77
1896,2011,11,77
1897,2011,12,77
1898,2011,13,77
1899,2011,14,77
1900,2011,15,77
1901,2011,16,77
1902,2011,17,77
1903,2011,18,77
1904,2011,19,77
1905,2011,20,77
1906,2011,21,77
1907,2011,22,77
1908,2011,23,77
1909,2011,24,77
1910,2011,25,77
1911,2011,26,77
1912,2011,27,77
1913,2011,28,77
1914,2011,29,77
1915,2011,30,77
1916,2011,31,77
1917,2011,32,77
1918,2011,33,77
1919,2011,34,77
1920,2011,35,77
1921,2011,36,77
1922,2011,37,77
1923,2011,38,77
1924,2011,39,77
1925,2011,40,77
1926,2011,41,77
1927,2011,42,77
1928,2011,43,77
1929,2011,44,77
1930,2011,45,77
1931,2011,46,77
1932,2011,47,77
1933,2011,48,77
1934,2011,49,77
1935,2011,50,77
1936,2011,51,77
1937,2011,52,77
1938,2011,53,77
1939,2011,54,77
1940,2011,55,77
1941,2011,56,77
1942,2011,57,77
1943,2011,58,77
1944,2011,59,77
1945,2011,60,77
1946,2011,61,77
1947,2011,62,77
1948,2011,63,77
1949,2011,64,77
1950,2011,0,76
1951,2011,1,76
1952,2011,2,76
1953,2011,3,76
1954,2011,4,76
1955,2011,5,76
1956,2011,6,76
1957,2011,7,76
1958,2011,8,76
1959,2011,9,76
1960,2011,10,76
1961,2011,11,76
1962,2011,12,76
1963,2011,13,76
1964,2011,14,76
1965,2011,15,76
1966,2011,16,76
1967,2011,17,76
1968,2011,18,76
1969,2011,19,76
1970,2011,20,76
1971,2011,21,76
1972,2011,22,76
1973,2011,23,76
1974,2011,24,76
1975,2011,25,76
1976,2011,26,76
1977,2011,27,76
1978,2011,28,76
1979,2011,29,76
1980,2011,30,76
1981,2011,31,76
1982,2011,32,76
1983,2011,33,76
1984,2011,34,76
1985,2011,35,76
1986,2011,36,76
1987,2011,37,76
1988,2011,38,76
1989,2011,39,76
1990,2011,40,76
1991,2011,41,76
1992,2011,42,76
1993,2011,43,76
1994,2011,44,76
1995,2011,45,76
1996,2011,46,76
1997,2011,47,76
1998,2011,48,76
1999,2011,49,76
2000,2011,50,76
2001,2011,51,76
2002,2011,52,76
2003,2011,53,76
2004,2011,54,76
2005,2011,55,76
2006,2011,56,76
2007,2011,57,76
2008,2011,58,76
2009,2011,59,76
2010,2011,60,76
2011,2011,61,76
2012,2011,62,76
2013,2011,63,76
2014,2011,64,76
2015,2011,0,75
2016,2011,1,75
2017,2011,2,75
2018,2011,3,75
2019,2011,4,75
2020,2011,5,75
2021,2011,6,75
2022,2011,7,75
2023,2012,8,75
2024,2012,9,75
2025,2012,10,75
2026,2012,11,75
2027,2012,12,75
2028,2012,13,75
2029,2012,14,75
2030,2012,15,75
2031,2012,16,75
2032,2012,17,75
2033,2012,18,75
2034,2012,19,75
2035,2012,20,75
2036,2012,21,75
2037,2012,22,75
2038,2012,23,75
2039,2012,24,75
2040,2012,25,75
2041,2012,26,75
2042,2012,27,75
2043,2012,28,75
2044,2012,29,75
2045,2012,30,75
2046,2012,31,75
2047,2012,32,75
2048,2012,33,75
2049,2012,34,75
2050,2012,35,75
2051,2012,36,75
2052,2012,37,75
2053,2012,38,75
2054,2012,39,75
2055,2012,40,75
2056,2012,41,75
2057,2012,42,75
2058,2012,43,75
2059,2012,44,75
2060,2012,45,75
2061,2012,46,75
2062,2012,47,75
2063,2012,48,75
2064,2012,49,75
2065,2012,50,75
2066,2012,51,75
2067,2012,52,75
2068,2012,53,75
2069,2012,54,75
2070,2012,55,75
2071,2012,56,75
2072,2012,57,75
2073,2012,58,75
2074,2012,59,75
2075,2012,60,75
2076,2012,61,75
2077,2012,62,75
2078,2012,63,75
2079,2012,64,75
2080,2012,0,74
2081,2012,1,74
2082,2012,2,74
2083,2012,3,74
2084,2012,4,74
2085,2012,5,74
2086,2012,6,74
2087,2012,7,74
2088,2012,8,74
2089,2012,9,74
2090,2012,10,74
2091,2012,11,74
2092,2012,12,74
2093,2012,13,74
2094,2012,14,74
2095,2012,15,74
2096,2012,16,74
2097,2012,17,74
2098,2012,18,74
2099,2012,19,74
2100,2012,20,74
2101,2012,21,74
2102,2012,22,74
2103,2012,23,74
2104,2012,24,74
2105,2012,25,74
2106,2012,26,74
2107,2012,27,74
2108,2012,28,74
2109,2012,29,74
2110,2012,30,74
2111,2012,31,74
2112,2012,32,74
2113,2012,33,74
2114,2012,34,74
2115,2012,35,74
2116,2012,36,74
2117,2012,37,74
2118,2012,38,74
2119,2012,39,74
2120,2012,40,74
2121,2012,41,74
2122,2012,42,74
2123,2012,43,74
2124,2012,44,74
2125,2012,45,74
2126,2012,46,74
2127,2012,47,74
2128,2012,48,74
2129,2012,49,74
2130,2012,50,74
2131,2012,51,74
2132,2012,52,74
2133,2012,53,74
2134,2012,54,74
2135,2012,55,74
2136,2012,56,74
2137,2012,57,74
2138,2012,58,74
2139,2012,59,74
2140,2012,60,74
2141,2012,61,74
2142,2012,62,74
2143,2012,63,74
2144,2012,64,74
2145,2012,0,73
2146,2012,1,73
2147,2012,2,73
2148,2012,3,73
2149,2012,4,73
2150,2012,5,73
2151,2012,6,73
2152,2012,7,73
2153,2012,8,73
2154,2012,9,73
2155,2012,10,73
2156,2012,11,73
2157,2012,12,73
2158,2012,13,73
2159,2012,14,73
2160,2012,15,73
2161,2012,16,73
2162,2012,17,73
2163,2012,18,73
2164,2012,19,73
2165,2012,20,73
2166,2012,21,73
2167,2012,22,73
2168,2012,23,73
2169,2012,24,73
2170,2012,25,73
2171,2012,26,73
2172,2012,27,73
2173,2012,28,73
2174,2012,29,73
2175,2012,30,73
2176,2012,31,73
2177,2012,32,73
2178,2012,33,73
2179,2012,34,73
2180,2012,35,73
2181,2012,36,73
2182,2012,37,73
2183,2012,38,73
2184,2012,39,73
2185,2012,40,73
2186,2012,41,73
2187,2012,42,73
2188,2012,43,73
2189,2012,44,73
2190,2012,45,73
2191,2012,46,73
2192,2012,47,73
2193,2012,48,73
2194,2012,49,73
2195,2012,50,73
2196,2012,51,73
2197,2012,52,73
2198,2012,53,73
2199,2012,54,73
2200,2012,55,73
2201,2012,56,73
2202,2012,57,73
2203,2012,58,73
2204,2012,59,73
2205,2012,60,73
2206,2012,61,73
2207,2012,62,73
2208,2012,63,73
2209,2012,64,73
2210,2012,0,72
2211,2012,1,72
2212,2012,2,72
2213,2012,3,72
2214,2012,4,72
2215,2012,5,72
2216,2012,6,72
2217,2012,7,72
2218,2012,8,72
2219,2012,9,72
2220,2012,10,72
2221,2012,11,72
2222,2012,12,72
2223,2012,13,72
2224,2012,14,72
2225,2012,15,72
2226,2012,16,72
2227,2012,17,72
2228,2012,18,72
2229,2012,19,72
2230,2012,20,72
2231,2012,21,72
2232,2012,22,72
2233,2012,23,72
2234,2012,24,72
2235,2012,25,72
2236,2012,26,72
2237,2012,27,72
2238,2012,28,72
2239,2012,29,72
2240,2012,30,72
2241,2012,31,72
2242,2012,32,72
2243,2012,33,72
2244,2012,34,72
2245,2012,35,72
2246,2012,36,72
2247,2012,37,72
2248,2012,38,72
2249,2012,39,72
2250,2012,40,72
2251,2012,41,72
2252,2012,42,72
2253,2012,43,72
2254,2012,44,72
2255,2012,45,72
2256,2012,46,72
2257,2012,47,72
2258,2012,48,72
2259,2012,49,72
2260,2012,50,72
2261,2012,51,72
2262,2012,52,72
2263,2012,53,72
2264,2012,54,72
2265,2012,55,72
2266,2012,56,72
2267,2012,57,72
2268,2012,58,72
2269,2012,59,72
2270,2012,60,72
2271,2012,61,72
2272,2012,62,72
2273,2012,63,72
2274,2012,64,72
2275,2012,0,71
2276,2012,1,71
2277,2012,2,71
2278,2012,3,71
2279,2012,4,71
2280,2012,5,71
2281,2012,6,71
2282,2012,7,71
2283,2012,8,71
2284,2012,9,71
2285,2012,10,71
2286,2012,11,71
2287,2012,12,71
2288,2012,13,71
2289,2012,14,71
2290,2012,15,71
2291,2012,16,71
2292,2012,17,71
2293,2012,18,71
2294,2012,19,71
2295,2012,20,71
2296,2012,21,71
2297,2012,22,71
2298,2012,23,71
2299,2012,24,71
2300,2012,25,71
2301,2012,26,71
2302,2012,27,71
2303,2012,28,71
2304,2012,29,71
2305,2012,30,71
2306,2012,31,71
2307,2012,32,71
2308,2012,33,71
2309,2012,34,71
2310,2012,35,71
2311,2012,36,71
2312,2012,37,71
2313,2012,38,71
2314,2012,39,71
2315,2012,40,71
2316,2012,41,71
2317,2012,42,71
2318,2012,43,71
2319,2012,44,71
2320,2012,45,71
2321,2012,46,71
2322,2012,47,71
2323,2012,48,71
2324,2012,49,71
2325,2012,50,71
2326,2012,51,71
2327,2012,52,71
2328,2012,53,71
2329,2012,54,71
2330,2012,55,71
2331,2012,56,71
2332,2012,57,71
2333,2012,58,71
2334,2012,59,71
2335,2012,60,71
2336,2012,61,71
2337,2012,62,71
2338,2012,63,71
2339,2012,64,71
2340,2012,0,70
2341,2012,1,70
2342,2012,2,70
2343,2012,3,70
2344,2012,4,70
2345,2012,5,70
2346,2012,6,70
2347,2012,7,70
2348,2012,8,70
2349,2012,9,70
2350,2012,10,70
2351,2012,11,70
2352,2012,12,70
2353,2012,13,70
2354,2012,14,70
2355,2012,15,70
2356,2012,16,70
2357,2012,17,70
2358,2012,18,70
2359,2012,19,70
2360,2012,20,70
2361,2012,21,70
2362,2012,22,70
2363,2012,23,70
2364,2012,24,70
2365,2012,25,70
2366,2012,26,70
2367,2012,27,70
2368,2012,28,70
2369,2012,29,70
2370,2012,30,70
2371,2012,31,70
2372,2012,32,70
2373,2012,33,70
2374,2012,34,70
2375,2012,35,70
2376,2012,36,70
2377,2012,37,70
2378,2012,38,70
2379,2012,39,70
2380,2012,40,70
2381,2012,41,70
2382,2012,42,70
2383,2012,43,70
2384,2012,44,70
2385,2012,45,70
2386,2012,46,70
2387,2012,47,70
2388,2012,48,70
2389,2012,49,70
2390,2012,50,70
2391,2012,51,70
2392,2012,52,70
2393,2012,53,70
2394,2012,54,70
2395,2012,55,70
2396,2012,56,70
2397,2012,57,70
2398,2012,58,70
2399,2012,59,70
2400,2012,60,70
2401,2012,61,70
2402,2012,62,70
2403,2012,63,70
2404,2012,64,70
2405,2012,0,69
2406,2012,1,69
2407,2012,2,69
2408,2012,3,69
2409,2012,4,69
2410,2012,5,69
2411,2012,6,69
2412,2012,7,69
2413,2012,8,69
2414,2012,9,69
2415,2012,10,69
2416,2012,11,69
2417,2012,12,69
2418,2012,13,69
2419,2012,14,69
2420,2012,15,69
2421,2012,16,69
2422,2012,17,69
2423,2012,18,69
2424,2012,19,69
2425,2012,20,69
2426,2012,21,69
2427,2012,22,69
2428,2012,23,69
2429,2012,24,69
2430,2012,25,69
2431,2012,26,69
2432,2012,27,69
2433,2012,28,69
2434,2012,29,69
2435,2012,30,69
2436,2012,31,69
2437,2012,32,69
2438,2012,33,69
2439,2012,34,69
2440,2012,35,69
2441,2012,36,69
2442,2012,37,69
2443,2012,38,69
2444,2012,39,69
2445,2012,40,69
2446,2012,41,69
2447,2012,42,69
2448,2012,43,69
2449,2012,44,69
2450,2012,45,69
2451,2012,46,69
2452,2012,47,69
2453,2012,48,69
2454,2012,49,69
2455,2012,50,69
2456,2012,51,69
2457,2012,52,69
2458,2012,53,69
2459,2012,54,69
2460,2012,55,69
2461,2012,56,69
2462,2012,57,69
2463,2012,58,69
2464,2012,59,69
2465,2012,60,69
2466,2012,61,69
2467,2012,62,69
2468,2012,63,69
2469,2012,64,69
2470,2012,0,68
2471,2012,1,68
2472,2012,2,68
2473,2012,3,68
2474,2012,4,68
2475,2012,5,68
2476,2012,6,68
2477,2012,7,68
2478,2012,8,68
2479,2012,9,68
2480,2012,10,68
2481,2012,11,68
2482,2012,12,68
2483,2012,13,68
2484,2012,14,68
2485,2012,15,68
2486,2012,16,68
2487,2012,17,68
2488,2012,18,68
2489,2012,19,68
2490,2012,20,68
2491,2012,21,68
2492,2012,22,68
2493,2012,23,68
2494,2012,24,68
2495,2012,25,68
2496,2012,26,68
2497,2012,27,68
2498,2012,28,68
2499,2012,29,68
2500,2012,30,68
2501,2012,31,68
2502,2012,32,68
2503,2012,33,68
2504,2012,34,68
2505,2012,35,68
2506,2012,36,68
2507,2012,37,68
2508,2012,38,68
2509,2012,39,68
2510,2012,40,68
2511,2012,41,68
2512,2012,42,68
2513,2012,43,68
2514,2012,44,68
2515,2012,45,68
2516,2012,46,68
2517,2012,47,68
2518,2012,48,68
2519,2012,49,68
2520,2012,50,68
2521,2012,51,68
2522,2012,52,68
2523,2012,53,68
2524,2012,54,68
2525,2012,55,68
2526,2012,56,68
2527,2012,57,68
2528,2013,58,68
2529,2013,59,68
2530,2013,60,68
2531,2013,61,68
2532,2013,62,68
2533,2013,63,68
2534,2013,64,68
2535,2013,0,67
2536,2013,1,67
2537,2013,2,67
2538,2013,3,67
2539,2013,4,67
2540,2013,5,67
2541,2013,6,67
2542,2013,7,67
2543,2013,8,67
2544,2013,9,67
2545,2013,10,67
2546,2013,11,67
2547,2013,12,67
2548,2013,13,67
2549,2013,14,67
2550,2013,15,67
2551,2013,16,67
2552,2013,17,67
2553,2013,18,67
2554,2013,19,67
2555,2013,20,67
2556,2013,21,67
2557,2013,22,67
2558,2013,23,67
2559,2013,24,67
2560,2013,25,67
2561,2013,26,67
2562,2013,27,67
2563,2013,28,67
2564,2013,29,67
2565,2013,30,67
2566,2013,31,67
2567,2013,32,67
2568,2013,33,67
2569,2013,34,67
2570,2013,35,67
2571,2013,36,67
2572,2013,37,67
2573,2013,38,67
2574,2013,39,67
2575,2013,40,67
2576,2013,41,67
2577,2013,42,67
2578,2013,43,67
2579,2013,44,67
2580,2013,45,67
2581,2013,46,67
2582,2013,47,67
2583,2013,48,67
2584,2013,49,67
2585,2013,50,67
2586,2013,51,67
2587,2013,52,67
2588,2013,53,67
2589,2013,54,67
2590,2013,55,67
2591,2013,56,67
2592,2013,57,67
2593,2013,58,67
2594,2013,59,67
2595,2013,60,67
2596,2013,61,67
2597,2013,62,67
2598,2013,63,67
2599,2013,64,67
2600,2013,0,66
2601,2013,1,66
2602,2013,2,66
2603,2013,3,66
2604,2013,4,66
2605,2013,5,66
2606,2013,6,66
2607,2013,7,66
2608,2013,8,66
2609,2013,9,66
2610,2013,10,66
2611,2013,11,66
2612,2013,12,66
2613,2013,13,66
2614,2013,14,66
2615,2013,15,66
2616,2013,16,66
2617,2013,17,66
2618,2013,18,66
2619,2013,19,66
2620,2013,20,66
2621,2013,21,66
2622,2013,22,66
2623,2013,23,66
2624,2013,24,66
2625,2013,25,66
2626,2013,26,66
2627,2013,27,66
2628,2013,28,66
2629,2013,29,66
2630,2013,30,66
2631,2013,31,66
2632,2013,32,66
2633,2013,33,66
2634,2013,34,66
2635,2013,35,66
2636,2013,36,66
2637,2013,37,66
2638,2013,38,66
2639,2013,39,66
2640,2013,40,66
2641,2013,41,66
2642,2013,42,66
2643,2013,43,66
2644,2013,44,66
2645,2013,45,66
2646,2013,46,66
2647,2013,47,66
2648,2013,48,66
2649,2013,49,66
2650,2013,50,66
2651,2013,51,66
2652,2013,52,66
2653,2013,53,66
2654,2013,54,66
2655,2013,55,66
2656,2013,56,66
2657,2013,57,66
2658,2013,58,66
2659,2013,59,66
2660,2013,60,66
2661,2013,61,66
2662,2013,62,66
2663,2013,63,66
2664,2013,64,66
2665,2013,0,65
2666,2013,1,65
2667,2013,2,65
2668,2013,3,65
2669,2013,4,65
2670,2013,5,65
2671,2013,6,65
2672,2013,7,65
2673,2013,8,65
2674,2013,9,65
2675,2013,10,65
2676,2013,11,65
2677,2013,12,65
2678,2013,13,65
2679,2013,14,65
2680,2013,15,65
2681,2013,16,65
2682,2013,17,65
2683,2013,18,65
2684,2013,19,65
2685,2013,20,65
2686,2013,21,65
2687,2013,22,65
2688,2013,23,65
2689,2013,24,65
2690,2013,25,65
2691,2013,26,65
2692,2013,27,65
2693,2013,28,65
2694,2013,29,65
2695,2013,30,65
2696,2013,31,65
2697,2013,32,65
2698,2013,33,65
2699,2013,34,65
2700,2013,35,65
2701,2013,36,65
2702,2013,37,65
2703,2013,38,65
2704,2013,39,65
2705,2013,40,65
2706,2013,41,65
2707,2013,42,65
2708,2013,43,65
2709,2013,44,65
2710,2013,45,65
2711,2013,46,65
2712,2013,47,65
2713,2013,48,65
2714,2013,49,65
2715,2013,50,65
2716,2013,51,65
2717,2013,52,65
2718,2013,53,65
2719,2013,54,65
2720,2013,55,65
2721,2013,56,65
2722,2013,57,65
2723,2013,58,65
2724,2013,59,65
2725,2013,60,65
2726,2013,61,65
2727,2013,62,65
2728,2013,63,65
2729,2013,64,65
2730,2013,0,64
2731,2013,1,64
2732,2013,2,64
2733,2013,3,64
2734,2013,4,64
2735,2013,5,64
2736,2013,6,64
2737,2013,7,64
2738,2013,8,64
2739,2013,9,64
2740,2013,10,64
2741,2013,11,64
2742,2013,12,64
2743,2013,13,64
2744,2013,14,64
2745,2013,15,64
2746,2013,16,64
2747,2013,17,64
2748,2013,18,64
2749,2013,19,64
2750,2013,20,64
2751,2013,21,64
2752,2013,22,64
2753,2013,23,64
2754,2013,24,64
2755,2013,25,64
2756,2013,26,64
2757,2013,27,64
2758,2013,28,64
2759,2013,29,64
2760,2013,30,64
2761,2013,31,64
2762,2013,32,64
2763,2013,33,64
2764,2013,34,64
2765,2013,35,64
2766,2013,36,64
2767,2013,37,64
2768,2013,38,64
2769,2013,39,64
2770,2013,40,64
2771,2013,41,64
2772,2013,42,64
2773,2013,43,64
2774,2013,44,64
2775,2013,45,64
2776,2013,46,64
2777,2013,47,64
2778,2013,48,64
2779,2013,49,64
2780,2013,50,64
2781,2013,51,64
2782,2013,52,64
2783,2013,53,64
2784,2013,54,64
2785,2013,55,64
2786,2013,56,64
2787,2013,57,64
2788,2013,58,64
2789,2013,59,64
2790,2013,60,64
2791,2013,61,64
2792,2013,62,64
2793,2013,63,64
2794,2013,64,64
2795,2013,0,63
2796,2013,1,63
2797,2013,2,63
2798,2013,3,63
2799,2013,4,63
2800,2013,5,63
2801,2013,6,63
2802,2013,7,63
2803,2013,8,63
2804,2013,9,63
2805,2013,10,63
2806,2013,11,63
2807,2013,12,63
2808,2013,13,63
2809,2013,14,63
2810,2013,15,63
2811,2013,16,63
2812,2013,17,63
2813,2013,18,63
2814,2013,19,63
2815,2013,20,63
2816,2013,21,63
2817,2013,22,63
2818,2013,23,63
2819,2013,24,63
2820,2013,25,63
2821,2013,26,63
2822,2013,27,63
2823,2013,28,63
2824,2013,29,63
2825,2013,30,63
2826,2013,31,63
2827,2013,32,63
2828,2013,33,63
2829,2013,34,63
2830,2013,35,63
2831,2013,36,63
2832,2013,37,63
2833,2013,38,63
2834,2013,39,63
2835,2013,40,63
2836,2013,41,63
2837,2013,42,63
2838,2013,43,63
2839,2013,44,63
2840,2013,45,63
2841,2013,46,63
2842,2013,47,63
2843,2013,48,63
2844,2013,49,63
2845,2013,50,63
2846,2013,51,63
2847,2013,52,63
2848,2013,53,63
2849,2013,54,63
2850,2013,55,63
2851,2013,56,63
2852,2013,57,63
2853,2013,58,63
2854,2013,59,63
2855,2013,60,63
2856,2013,61,63
2857,2013,62,63
2858,2013,63,63
2859,2013,64,63
2860,2013,0,62
2861,2013,1,62
2862,2013,2,62
2863,2013,3,62
2864,2013,4,62
2865,2013,5,62
2866,2013,6,62
2867,2013,7,62
2868,2013,8,62
2869,2013,9,62
2870,2013,10,62
2871,2013,11,62
2872,2013,12,62
2873,2013,13,62
2874,2013,14,62
2875,2013,15,62
2876,2013,16,62
2877,2013,17,62
2878,2013,18,62
2879,2013,19,62
2880,2013,20,62
2881,2013,21,62
2882,2013,22,62
2883,2013,23,62
2884,2013,24,62
2885,2013,25,62
2886,2013,26,62
2887,2013,27,62
2888,2013,28,62
2889,2013,29,62
2890,2013,30,62
2891,2013,31,62
2892,2013,32,62
2893,2013,33,62
2894,2013,34,62
2895,2013,35,62
2896,2013,36,62
